"dataset","specification","sample_size","outer_folds","model","zipcode_representation","fold","rmse","mae","r2","best_params"
"California Housing","Parsimonious","10000","5","XGBoost","Not applicable","5","0.3451668867908914","0.2658573546938714","0.6154361303197675","{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Parsimonious","10000","5","TabPFN","Not applicable","1","0.3421516896558729","0.2563964569919498","0.6402796527821863","{}"
"California Housing","Parsimonious","10000","5","TabPFN","Not applicable","2","0.3478278148777921","0.2612482793053471","0.6308435400840255","{}"
"California Housing","Parsimonious","10000","5","TabPFN","Not applicable","3","0.3519381490627981","0.2649388064834736","0.6164320737775583","{}"
"California Housing","Parsimonious","10000","5","TabPFN","Not applicable","4","0.3383683165990081","0.2546984516646691","0.6431369957333338","{}"
"California Housing","Parsimonious","10000","5","TabPFN","Not applicable","5","0.340122235847193","0.2604638846863885","0.6265948710774896","{}"
"California Housing","Parsimonious","20640","5","OLS","Not applicable","1","0.4177423307097181","0.313467622962204","0.4600087425490481","{}"
"California Housing","Parsimonious","20640","5","OLS","Not applicable","2","0.408165513407623","0.3092841481059639","0.4876084688819095","{}"
"California Housing","Parsimonious","20640","5","OLS","Not applicable","3","0.4036050431274435","0.3102638114268916","0.4954932097087929","{}"
"California Housing","Parsimonious","20640","5","OLS","Not applicable","4","0.3998017643444027","0.3081875463862709","0.5023925083600838","{}"
"California Housing","Parsimonious","20640","5","OLS","Not applicable","5","0.4206664249893173","0.3176410474497333","0.4582368718907452","{}"
"California Housing","Parsimonious","20640","5","Ridge","Not applicable","1","0.41766292830220464","0.313539010464357","0.4602140008043838","{'model__alpha': 10}"
"California Housing","Parsimonious","20640","5","Ridge","Not applicable","2","0.40863344297033355","0.3104784419996187","0.4864329625151135","{'model__alpha': 100}"
"California Housing","Parsimonious","20640","5","Ridge","Not applicable","3","0.40366061676740733","0.31036971544597125","0.4953542659097958","{'model__alpha': 10}"
"California Housing","Parsimonious","20640","5","Ridge","Not applicable","4","0.39986090713976796","0.30828912214172666","0.5022452750186532","{'model__alpha': 10}"
"California Housing","Parsimonious","20640","5","Ridge","Not applicable","5","0.4206383516016661","0.3176430786885638","0.4583091791532826","{'model__alpha': 1}"
"California Housing","Parsimonious","20640","5","Random Forest","Not applicable","1","0.35527665966100486","0.2640437141531121","0.6094261960802587","{'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__n_estimators': 500}"
"California Housing","Parsimonious","20640","5","Random Forest","Not applicable","2","0.3444468290874133","0.260387719128024","0.6351001289581509","{'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__n_estimators': 500}"
"California Housing","Parsimonious","20640","5","Random Forest","Not applicable","3","0.3452604920768761","0.2634825475534706","0.6308119647494781","{'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__n_estimators': 500}"
"California Housing","Parsimonious","20640","5","Random Forest","Not applicable","4","0.35483351410641983","0.26797516898450235","0.6080354755438808","{'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__n_estimators': 500}"
"California Housing","Parsimonious","20640","5","Random Forest","Not applicable","5","0.36296993596577976","0.2737281034011781","0.5966565094984742","{'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__n_estimators': 500}"
"California Housing","Parsimonious","20640","5","XGBoost","Not applicable","1","0.3535876197444729","0.2633214576041968","0.6131310642842542","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Parsimonious","20640","5","XGBoost","Not applicable","2","0.34196884504251057","0.25843779050449384","0.6403314939941346","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Parsimonious","20640","5","XGBoost","Not applicable","3","0.34512367801634813","0.2628712159713589","0.6311044981131713","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Parsimonious","20640","5","XGBoost","Not applicable","4","0.3534128738625948","0.26846264736930797","0.6111677945016198","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Parsimonious","20640","5","XGBoost","Not applicable","5","0.3624064676538922","0.2725246273157318","0.5979078245369032","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Parsimonious","20640","5","TabPFN","Not applicable","1","0.34707108638994494","0.2569832954202136","0.627259461709903","{}"
"California Housing","Parsimonious","20640","5","TabPFN","Not applicable","2","0.33693078316261227","0.2534712595719017","0.6508510738793473","{}"
"California Housing","Parsimonious","20640","5","TabPFN","Not applicable","3","0.3394696652299296","0.2569381277021335","0.6430924034731451","{}"
"California Housing","Parsimonious","20640","5","TabPFN","Not applicable","4","0.34747655509455866","0.262146548769721","0.6241206112386102","{}"
"California Housing","Parsimonious","20640","5","TabPFN","Not applicable","5","0.3577585601012716","0.26872256839601294","0.6081554501747392","{}"
"California Housing","Extended","1000","5","OLS","Not applicable","1","0.3645622397223772","0.2838117836818307","0.6215211278195685","{}"
"California Housing","Extended","1000","5","OLS","Not applicable","2","0.3318715887103801","0.243182382172659","0.6308648105197865","{}"
"California Housing","Extended","1000","5","OLS","Not applicable","3","0.5312209859881459","0.2895544168661507","0.2144880189951712","{}"
"California Housing","Extended","1000","5","OLS","Not applicable","4","0.3413962207229817","0.2640834373041102","0.6434030758412628","{}"
"California Housing","Extended","1000","5","OLS","Not applicable","5","0.3378443308806678","0.2526892736317728","0.6157023061127465","{}"
"California Housing","Extended","1000","5","Ridge","Not applicable","1","0.3639877513239989","0.2831970753746099","0.6227130252769967","{'model__alpha': 1}"
"California Housing","Extended","1000","5","Ridge","Not applicable","2","0.3318717723790436","0.2431829276421675","0.6308644019365396","{'model__alpha': 0.001}"
"California Housing","Extended","1000","5","Ridge","Not applicable","3","0.5301503026964836","0.28945177126588","0.2176512486762235","{'model__alpha': 1}"
"California Housing","Extended","1000","5","Ridge","Not applicable","4","0.3420489964410426","0.2647131301935605","0.6420380908555763","{'model__alpha': 1}"
"California Housing","Extended","1000","5","Ridge","Not applicable","5","0.3375657894318205","0.2523058666302496","0.6163357263008575","{'model__alpha': 1}"
"California Housing","Extended","1000","5","Random Forest","Not applicable","1","0.3146868568498735","0.2327286270330635","0.7179958608719516","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"California Housing","Extended","1000","5","Random Forest","Not applicable","2","0.3030775316293775","0.2248650031476405","0.692140341972659","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 200}"
"California Housing","Extended","1000","5","Random Forest","Not applicable","3","0.2804469645811654","0.2062243039711976","0.7810707174288992","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"California Housing","Extended","1000","5","Random Forest","Not applicable","4","0.3194338502224816","0.2434667006245676","0.6878078009151471","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"California Housing","Extended","1000","5","Random Forest","Not applicable","5","0.2877352765606204","0.2101687113435169","0.721246244689627","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"California Housing","Extended","1000","5","XGBoost","Not applicable","1","0.2804450282820087","0.2021824353281929","0.7760279815046824","{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Extended","1000","5","XGBoost","Not applicable","2","0.2590001237945066","0.1945983973324736","0.7751746682860415","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Extended","1000","5","XGBoost","Not applicable","3","0.2393232642387713","0.1783093024386436","0.8405692086294617","{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Extended","1000","5","XGBoost","Not applicable","4","0.283920569962237","0.2085214824800342","0.7533654636940764","{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Extended","1000","5","XGBoost","Not applicable","5","0.2523381105228096","0.1786512204434602","0.7856121344600142","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Extended","1000","5","TabPFN","Not applicable","1","0.2231917577624429","0.1561029946474757","0.8581417563553374","{}"
"California Housing","Extended","1000","5","TabPFN","Not applicable","2","0.2293698056601883","0.1588333577709056","0.8236734164789661","{}"
"California Housing","Extended","1000","5","TabPFN","Not applicable","3","0.2348522689654663","0.1621715309851338","0.8464704817952111","{}"
"California Housing","Extended","1000","5","TabPFN","Not applicable","4","0.2393114593019149","0.16965734210388","0.8247785924478854","{}"
"California Housing","Extended","1000","5","TabPFN","Not applicable","5","0.2118346634619165","0.1469122703823117","0.8489124909414014","{}"
"California Housing","Extended","2500","5","OLS","Not applicable","1","0.3159787796153294","0.2369837796865629","0.6675752752992928","{}"
"California Housing","Extended","2500","5","OLS","Not applicable","2","0.3393029291456241","0.2570333907470638","0.643393986684312","{}"
"California Housing","Extended","2500","5","OLS","Not applicable","3","0.3404251539906531","0.2520375206418367","0.6361323801681086","{}"
"California Housing","Extended","2500","5","OLS","Not applicable","4","0.3747187378608256","0.2532682315236909","0.5702191905861886","{}"
"California Housing","Extended","2500","5","OLS","Not applicable","5","0.3350202518756392","0.2587889916414018","0.6801002701987475","{}"
"California Housing","Extended","2500","5","Ridge","Not applicable","1","0.3161292234766054","0.2370874766226962","0.6672586517278469","{'model__alpha': 1}"
"California Housing","Extended","2500","5","Ridge","Not applicable","2","0.3393029994201574","0.2570334213911502","0.6433938389677933","{'model__alpha': 0.001}"
"California Housing","Extended","2500","5","Ridge","Not applicable","3","0.3402306391095165","0.2520453538684182","0.6365480806252186","{'model__alpha': 1}"
"California Housing","Extended","2500","5","Ridge","Not applicable","4","0.3747188167464629","0.2532683566853796","0.5702190096316051","{'model__alpha': 0.001}"
"California Housing","Extended","2500","5","Ridge","Not applicable","5","0.3349922049139726","0.25885507865414","0.6801538301841169","{'model__alpha': 1}"
"California Housing","Extended","2500","5","Random Forest","Not applicable","1","0.2529145180318302","0.1896727548048314","0.7870267773298967","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"California Housing","Extended","2500","5","Random Forest","Not applicable","2","0.2762681832202087","0.2078855137870653","0.7635849129661231","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"California Housing","Extended","2500","5","Random Forest","Not applicable","3","0.2644414932790179","0.1944114118235592","0.7804369138200631","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"California Housing","Extended","2500","5","Random Forest","Not applicable","4","0.2660529564954261","0.1944243705658498","0.7833431737509973","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"California Housing","Extended","2500","5","Random Forest","Not applicable","5","0.2671949711077549","0.1971830441242477","0.7965169157872607","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"California Housing","Extended","2500","5","XGBoost","Not applicable","1","0.2380042734108381","0.1782139712742973","0.8113976964269505","{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Extended","2500","5","XGBoost","Not applicable","2","0.24318668011517","0.1811106402988962","0.8168136908857009","{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 1.0}"
"California Housing","Extended","2500","5","XGBoost","Not applicable","3","0.2596952917054335","0.1889184347620554","0.7882476315675447","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Extended","2500","5","XGBoost","Not applicable","4","0.2310514124553697","0.1719277724101194","0.8365994726454147","{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Extended","2500","5","XGBoost","Not applicable","5","0.2433450434446976","0.1780388255382237","0.8312216405339891","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 1.0}"
"California Housing","Extended","2500","5","TabPFN","Not applicable","1","0.1955987767167055","0.1364463017726236","0.872617504809527","{}"
"California Housing","Extended","2500","5","TabPFN","Not applicable","2","0.2013389611968258","0.1413581457974697","0.874434858138894","{}"
"California Housing","Extended","2500","5","TabPFN","Not applicable","3","0.2162482022609372","0.1467689608966205","0.8531732667722931","{}"
"California Housing","Extended","2500","5","TabPFN","Not applicable","4","0.1967845247010368","0.1387297996842635","0.8814727843000429","{}"
"California Housing","Extended","2500","5","TabPFN","Not applicable","5","0.2068226647785943","0.1411640009308474","0.8780819492323007","{}"
"California Housing","Extended","5000","5","OLS","Not applicable","1","0.3182376845871223","0.234567546772743","0.6643061513270381","{}"
"California Housing","Extended","5000","5","OLS","Not applicable","2","0.3287082068770612","0.251834187563268","0.6758957026004265","{}"
"California Housing","Extended","5000","5","OLS","Not applicable","3","0.3469696138018147","0.2597652504316435","0.6488620864727455","{}"
"California Housing","Extended","5000","5","OLS","Not applicable","4","0.3586763863970271","0.2603896940351741","0.5911144258470218","{}"
"California Housing","Extended","5000","5","OLS","Not applicable","5","0.3302828452827575","0.245225762370267","0.6623875844520093","{}"
"California Housing","Extended","5000","5","Ridge","Not applicable","1","0.3182488734283014","0.2346128478262704","0.66428254575568","{'model__alpha': 1}"
"California Housing","Extended","5000","5","Ridge","Not applicable","2","0.3285437643599901","0.2520332287394546","0.6762199001351634","{'model__alpha': 10}"
"California Housing","Extended","5000","5","Ridge","Not applicable","3","0.3470085000204634","0.2598300834143489","0.6487833753102108","{'model__alpha': 1}"
"California Housing","Extended","5000","5","Ridge","Not applicable","4","0.3585126032732736","0.2606185382080446","0.59148776108256","{'model__alpha': 10}"
"California Housing","Extended","5000","5","Ridge","Not applicable","5","0.3302828374139271","0.2452258102292468","0.6623876005389169","{'model__alpha': 0.001}"
"California Housing","Extended","5000","5","Random Forest","Not applicable","1","0.2500814905034873","0.1759572654841629","0.7926981062594876","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"California Housing","Extended","5000","5","Random Forest","Not applicable","2","0.2512620295977354","0.1844647115499533","0.8106272778555117","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"California Housing","Extended","5000","5","Random Forest","Not applicable","3","0.2680274571233165","0.1881044686993503","0.7904665272375757","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"California Housing","Extended","5000","5","Random Forest","Not applicable","4","0.2432673472485197","0.1840628513270115","0.8119108014828149","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"California Housing","Extended","5000","5","Random Forest","Not applicable","5","0.2462550619491464","0.1767668746276906","0.8123205561947279","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"California Housing","Extended","5000","5","XGBoost","Not applicable","1","0.2354937910677463","0.1713340211632061","0.8161773199504112","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 1.0}"
"California Housing","Extended","5000","5","XGBoost","Not applicable","2","0.2311946248881154","0.1716250572201899","0.8396683874227759","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Extended","5000","5","XGBoost","Not applicable","3","0.2594969396597446","0.1785617838342329","0.8035919338031126","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Extended","5000","5","XGBoost","Not applicable","4","0.2264652184368411","0.1727196732561688","0.8369956335015014","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Extended","5000","5","XGBoost","Not applicable","5","0.2320395852307196","0.1674313446918225","0.8333633463186242","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Extended","5000","5","TabPFN","Not applicable","1","0.1996351009931683","0.1267925433827093","0.8678966050122607","{}"
"California Housing","Extended","5000","5","TabPFN","Not applicable","2","0.1905798221263921","0.1315377117197696","0.8910524346503133","{}"
"California Housing","Extended","5000","5","TabPFN","Not applicable","3","0.2096626017799844","0.1352805678572709","0.871785607057693","{}"
"California Housing","Extended","5000","5","TabPFN","Not applicable","4","0.1791898677425679","0.1262615585860804","0.8979476252802507","{}"
"California Housing","Extended","5000","5","TabPFN","Not applicable","5","0.1907889480831048","0.1285790376246373","0.8873443956330413","{}"
"California Housing","Extended","10000","5","OLS","Not applicable","1","0.3474023802385346","0.2605524167908143","0.6291543361888123","{}"
"California Housing","Extended","10000","5","OLS","Not applicable","2","0.3489656804447809","0.2628871603805245","0.6284243115348704","{}"
"California Housing","Extended","10000","5","OLS","Not applicable","3","0.3561585284660208","0.2735642161244522","0.6071775591809861","{}"
"California Housing","Extended","10000","5","OLS","Not applicable","4","0.3452075769773106","0.2616665505801851","0.6285650339770632","{}"
"California Housing","Extended","10000","5","OLS","Not applicable","5","0.3464777527581008","0.2651250985153051","0.6125096100795897","{}"
"California Housing","Extended","10000","5","Ridge","Not applicable","1","0.347388827924821","0.2605525738138157","0.6291832693166868","{'model__alpha': 1}"
"California Housing","Extended","10000","5","Ridge","Not applicable","2","0.3489680708094886","0.262894770282033","0.628419221037416","{'model__alpha': 1}"
"California Housing","Extended","10000","5","Ridge","Not applicable","3","0.3561585371332583","0.273564238724637","0.6071775400620536","{'model__alpha': 0.001}"
"California Housing","Extended","10000","5","Ridge","Not applicable","4","0.3452075708226838","0.2616665523405642","0.628565047221521","{'model__alpha': 0.001}"
"California Housing","Extended","10000","5","Ridge","Not applicable","5","0.3464777575324937","0.2651251109252477","0.6125095994005123","{'model__alpha': 0.001}"
"California Housing","Extended","10000","5","Random Forest","Not applicable","1","0.2407337525388581","0.1660161346567447","0.8219255559418024","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"California Housing","Extended","10000","5","Random Forest","Not applicable","2","0.2436127424237013","0.1738752581159698","0.8189152585816984","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"California Housing","Extended","10000","5","Random Forest","Not applicable","3","0.2436700116831892","0.1729770046884994","0.8161287783817072","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"California Housing","Extended","10000","5","Random Forest","Not applicable","4","0.2453521821098853","0.1716420777056744","0.812370122287477","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 200}"
"California Housing","Extended","10000","5","Random Forest","Not applicable","5","0.2333912439684762","0.1662683408675117","0.8241755182972956","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"California Housing","Extended","10000","5","XGBoost","Not applicable","1","0.2382990844132034","0.1695333001434063","0.8255092644733353","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 1.0}"
"California Housing","Extended","10000","5","XGBoost","Not applicable","2","0.2399541174403599","0.1729002164629464","0.8243135494489843","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Extended","10000","5","XGBoost","Not applicable","3","0.235394259344112","0.1695609991465974","0.8284063043320096","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Extended","10000","5","XGBoost","Not applicable","4","0.2390547013990191","0.1696756896789829","0.8218783439476536","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 1.0}"
"California Housing","Extended","10000","5","XGBoost","Not applicable","5","0.2300149013437593","0.167104698730958","0.8292258340143716","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Extended","10000","5","TabPFN","Not applicable","1","0.190519325230581","0.1213304554549404","0.8884664064212042","{}"
"California Housing","Extended","10000","5","TabPFN","Not applicable","2","0.1959557904955383","0.1274751882220741","0.8828349563851595","{}"
"California Housing","Extended","10000","5","TabPFN","Not applicable","3","0.1860564974878907","0.1223239490085632","0.892798891671598","{}"
"California Housing","Extended","10000","5","TabPFN","Not applicable","4","0.1933664442800378","0.1257655475616252","0.8834574897288352","{}"
"California Housing","Extended","10000","5","TabPFN","Not applicable","5","0.1900180542381484","0.1260293844355318","0.8834533052208791","{}"
"California Housing","Extended","20640","5","OLS","Not applicable","1","0.3557603467268948","0.2702228487983945","0.6083619882836692","{}"
"California Housing","Extended","20640","5","OLS","Not applicable","2","0.3512241964050155","0.2669141209775105","0.6205992520086798","{}"
"California Housing","Extended","20640","5","OLS","Not applicable","3","0.3520967513745864","0.2683201924928879","0.6160471605906932","{}"
"California Housing","Extended","20640","5","OLS","Not applicable","4","0.3455203773240312","0.2634528294393215","0.6283408510402906","{}"
"California Housing","Extended","20640","5","OLS","Not applicable","5","0.3720565426702485","0.2757672064108609","0.5762090923105105","{}"
"California Housing","Extended","20640","5","Ridge","Not applicable","1","0.35576035244758064","0.2702228564604239","0.6083619756884597","{'model__alpha': 0.001}"
"California Housing","Extended","20640","5","Ridge","Not applicable","2","0.3513065437873759","0.26699689564962525","0.6204213239426142","{'model__alpha': 10}"
"California Housing","Extended","20640","5","Ridge","Not applicable","3","0.352073024137228","0.26834563975798653","0.6160989067835259","{'model__alpha': 10}"
"California Housing","Extended","20640","5","Ridge","Not applicable","4","0.34619230681493857","0.26443531532508063","0.6268939229778141","{'model__alpha': 100}"
"California Housing","Extended","20640","5","Ridge","Not applicable","5","0.3718612106103076","0.2757546138251324","0.5766539613639501","{'model__alpha': 10}"
"California Housing","Extended","20640","5","Random Forest","Not applicable","1","0.23638272974716135","0.1592748281277666","0.8270975111481946","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"California Housing","Extended","20640","5","Random Forest","Not applicable","2","0.2230505692381306","0.15517691826498234","0.8469842978178901","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"California Housing","Extended","20640","5","Random Forest","Not applicable","3","0.2222303867156257","0.155063383127456","0.8470460378504199","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"California Housing","Extended","20640","5","Random Forest","Not applicable","4","0.23155323334598898","0.1604122609772194","0.8330835279191109","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"California Housing","Extended","20640","5","Random Forest","Not applicable","5","0.2459417273264482","0.16725204480011635","0.8148182514834998","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"California Housing","Extended","20640","5","XGBoost","Not applicable","1","0.23839121493746185","0.1658897354195837","0.8241468097088323","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 1.0}"
"California Housing","Extended","20640","5","XGBoost","Not applicable","2","0.22315949528176762","0.162024200316121","0.8468348118529365","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Extended","20640","5","XGBoost","Not applicable","3","0.22860721911115958","0.16359805568843894","0.8381421642785039","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Extended","20640","5","XGBoost","Not applicable","4","0.2337686260322913","0.16729982886271993","0.8298742918110352","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 1.0}"
"California Housing","Extended","20640","5","XGBoost","Not applicable","5","0.2420102062239347","0.17314754357241807","0.8206914055970376","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Extended","20640","5","TabPFN","Not applicable","1","0.1937414175382281","0.12045463229698303","0.8838512063077804","{}"
"California Housing","Extended","20640","5","TabPFN","Not applicable","2","0.1768627226865282","0.11400760959231915","0.9037940482052523","{}"
"California Housing","Extended","20640","5","TabPFN","Not applicable","3","0.18089384942864398","0.11712888718258824","0.8986552049294964","{}"
"California Housing","Extended","20640","5","TabPFN","Not applicable","4","0.18701324499100835","0.11956885695296614","0.8911214748112901","{}"
"California Housing","Extended","20640","5","TabPFN","Not applicable","5","0.20085296060737812","0.12379325462645042","0.8764933852660113","{}"
